,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
MEG1731,2.1664831541305534e-13,1.548846290466108e-13,1.865665069905574e-13,1.8232623905655137e-13,1.925127186076377e-13,1.9134460028895508e-13,1.5344960876869733e-13,1.7007301222588126e-13,1.7405644873045468e-13,1.1357521773146797e-13,1.3080145004846063e-13,1.5093581099977817e-13,1.7954331068103531e-13,1.638871946277349e-13,1.4998116110292375e-13,1.6502894350687476e-13,1.7477968352960989e-13,1.46601375600726e-13,1.3933283794651284e-13,1.7904861955861117e-13,1.688901420474145e-13,1.455263060273467e-13,1.1486214999366092e-13,1.3133321570586468e-13,1.446080068893777e-13,1.4109432012890998e-13,1.4674505690299028e-13,1.6150678040590128e-13,1.7496336110875917e-13,1.6720948248977214e-13,1.3287293004483354e-13,1.462391182270273e-13,1.7153312466279146e-13,1.7423643687031354e-13,1.4877780046424582e-13,1.8351725990271855e-13,1.5617177511211697e-13
MEG1741,1.9420452424784257e-13,2.0851164219947966e-13,2.1354342640488643e-13,2.1735934379383494e-13,1.8449672211347654e-13,1.953687005558297e-13,2.092415630275799e-13,2.0648989320658273e-13,1.9191071611375754e-13,1.685851185296419e-13,1.812687905322196e-13,2.1261671489483063e-13,1.9898847120589938e-13,2.0917465185603806e-13,2.007248075068896e-13,1.9232364821566648e-13,1.835859015763234e-13,2.0465538929103202e-13,1.728895876840868e-13,2.1706573681428816e-13,1.8864944094399954e-13,1.8813369287061647e-13,1.3381033276441937e-13,1.419628163699872e-13,1.6937872645976373e-13,1.6549027062109861e-13,1.755192079422255e-13,1.9917382000981372e-13,1.967985357373024e-13,1.912255369350141e-13,1.5843916934229232e-13,1.9482959521621594e-13,1.817646891521407e-13,1.9730435997372568e-13,1.8827492212333082e-13,1.8843538908620848e-13,1.6557050909880608e-13
MEG1811,7.161297920087757e-14,8.563722598595611e-14,8.018161353621302e-14,9.201553349873194e-14,8.458034037172249e-14,7.530353075043704e-14,6.905367678393946e-14,9.928853296916344e-14,8.335816934319606e-14,6.697863863793932e-14,7.338811534496214e-14,8.785871124977308e-14,8.98260358993839e-14,8.415288725136356e-14,6.59684088733883e-14,6.321733031515303e-14,8.688528610800704e-14,9.157155146123941e-14,7.462381623850602e-14,7.755641958549983e-14,8.248615055358868e-14,7.092833725174274e-14,6.274821974769122e-14,8.006758752753065e-14,7.212416167844567e-14,7.362198040228983e-14,7.9384887933617e-14,7.294544323181699e-14,6.040058190456615e-14,8.576588683455845e-14,8.107411651900899e-14,7.308980042953912e-14,8.696830066997005e-14,6.899634627621461e-14,7.522208905798214e-14,7.503953727419023e-14,7.398439524536524e-14
MEG1821,1.0088633007696342e-13,8.719116883858279e-14,7.854141994881681e-14,8.515485241798929e-14,8.257212901037857e-14,1.0925317351009835e-13,7.767520831494395e-14,1.1714589705629588e-13,9.736806614229595e-14,6.596180649145823e-14,8.809242565012784e-14,8.919127346323282e-14,8.856310629217253e-14,9.176604653513976e-14,7.698415593083127e-14,8.433480904673962e-14,7.776166034787844e-14,8.194356976107394e-14,8.216421267909205e-14,7.974680414384149e-14,1.0467804117070729e-13,9.346220935487806e-14,7.343736815079791e-14,7.449445896494607e-14,8.259296206441747e-14,9.018105571455665e-14,7.191741982827266e-14,7.155291043009204e-14,8.888187157074124e-14,8.758059498542196e-14,8.87899109155173e-14,1.0495853288641454e-13,6.718397266294582e-14,8.133362508905105e-14,9.623551839174526e-14,8.689643346708032e-14,7.40981243666663e-14
MEG1831,8.629598225731415e-14,8.497027500704931e-14,9.456533998058616e-14,9.306283105137804e-14,9.988958159950093e-14,9.23657553682475e-14,9.636625276497762e-14,9.679850287661047e-14,9.902518545818219e-14,8.443075667408548e-14,9.85236773982492e-14,1.260225172973987e-13,9.457220776663666e-14,9.350060724894055e-14,9.763958172629245e-14,9.577312844327116e-14,1.0181917959240409e-13,9.130472964721295e-14,8.994674885151315e-14,9.59944671503414e-14,9.435846685717237e-14,9.820840363633405e-14,8.748654030842383e-14,8.223796909350216e-14,1.0460462398100264e-13,9.845251029011516e-14,8.350454917363966e-14,9.021031569700784e-14,8.425803968784379e-14,9.949627305054656e-14,8.437178828698523e-14,9.404362319252065e-14,1.0347787802139841e-13,8.603360164419537e-14,1.0329824530340247e-13,8.858669851967952e-14,8.706038449166521e-14
MEG1841,7.64054280805887e-14,6.390815137151955e-14,7.294543438906022e-14,6.594125195578572e-14,7.313560136075939e-14,7.403011230559609e-14,6.924642772342035e-14,7.410058449747567e-14,7.180493781260545e-14,6.183283966500092e-14,6.027279190965642e-14,6.279501195847258e-14,6.691102858129687e-14,6.464184209594302e-14,5.59695959024906e-14,7.08248118432192e-14,7.618592096675725e-14,6.584815885808705e-14,5.708021723158861e-14,6.488707953107573e-14,5.5446177505412094e-14,6.428207082063608e-14,5.698383514305755e-14,6.498375101951892e-14,6.561692860686484e-14,6.303383798610567e-14,7.104875136936293e-14,5.67733191014251e-14,6.034013716403993e-14,7.213695730794837e-14,7.208960875053411e-14,7.29050513489295e-14,7.735216870691546e-14,7.124931051845765e-14,6.403828145126641e-14,6.273084831271971e-14,6.384024744578962e-14
MEG1911,1.0783386603540062e-13,7.675802998454183e-14,9.479865876764842e-14,1.0803471370325103e-13,9.708064208443803e-14,9.995030820633243e-14,1.0989795684166962e-13,1.0909269697954292e-13,1.069078788783098e-13,7.825016793038391e-14,7.817240723386086e-14,7.23285890492643e-14,9.754208925033613e-14,8.482582072028967e-14,8.480569898957124e-14,8.391196797343113e-14,1.0467291226817045e-13,9.312232233465268e-14,9.158388056788099e-14,8.45767009157102e-14,8.006525427656907e-14,8.135767234538714e-14,7.81461106941545e-14,9.189021067878871e-14,8.006867142181152e-14,1.001302035154834e-13,7.928290680707905e-14,9.64906861167458e-14,8.956324038917513e-14,9.930336761089471e-14,1.0650693858980101e-13,9.366999270090273e-14,1.1090515520138644e-13,7.14068301970283e-14,1.3009194980333253e-13,8.625802579393649e-14,8.229719300336035e-14
MEG1921,1.151758254035051e-13,1.078910967168022e-13,1.1662679752371316e-13,1.194650793304096e-13,1.6778406600896316e-13,1.0911096971020685e-13,1.190661509094704e-13,1.1083696058614174e-13,1.309638479935425e-13,9.476907737554907e-14,1.2225961436801049e-13,1.213675535931471e-13,1.2518747951372296e-13,1.012894600088541e-13,1.3484284506867038e-13,1.1175810011800257e-13,9.984216931930964e-14,1.2999392770266442e-13,1.0416069743959306e-13,1.5105631760879407e-13,1.4567521776454522e-13,1.2167362014353874e-13,9.710244205043943e-14,1.1497412624660104e-13,1.1854175428218766e-13,1.3155915283318719e-13,1.1591980719279497e-13,9.80386730098759e-14,1.4369609661144208e-13,1.2749345941147385e-13,1.312871367487037e-13,1.3519119418297852e-13,1.2278791555441407e-13,1.4980279784701727e-13,1.6947171797367988e-13,1.3779397158622148e-13,1.1412875188954232e-13
MEG1931,1.602059716200064e-13,1.419337070876744e-13,1.3075539606105971e-13,1.4245520747868816e-13,1.636996813134683e-13,1.4736314913225938e-13,1.4442568088800362e-13,1.538845172963169e-13,1.6233792604577943e-13,1.063588082153907e-13,1.192872713963021e-13,1.4324805063320533e-13,1.5796726685167653e-13,1.3083909036653355e-13,1.3349366283141706e-13,1.3158822952128762e-13,1.561347850296393e-13,1.5604243683955735e-13,1.1310756877507447e-13,1.6173948387192008e-13,1.574912790233397e-13,1.1986963059651612e-13,1.0683477128024086e-13,1.1262538529944308e-13,1.6282237625669845e-13,1.3682031765058402e-13,1.2639808314027764e-13,1.6130119376085098e-13,1.5951782675157233e-13,1.2233256911744163e-13,1.554976615035994e-13,1.5311774906590864e-13,1.8917208256035106e-13,1.5378401998043563e-13,1.4473403728446562e-13,1.705440781821804e-13,1.3954326117825105e-13
MEG1941,1.2818322716062053e-13,9.527933234820196e-14,1.2258814193871422e-13,1.5029696953954336e-13,1.338712488622028e-13,1.5608447035056857e-13,1.1591395101921522e-13,1.4874047035583674e-13,1.3377938761311936e-13,9.115837228881153e-14,1.2231133950717693e-13,1.0877333197934624e-13,1.2169843737868247e-13,1.0095829088224044e-13,1.0875131421352854e-13,1.1313257413009049e-13,1.1002784731613174e-13,1.1063208061236095e-13,1.1561674129518563e-13,1.2027491496486134e-13,1.228548750878399e-13,1.1599502144981542e-13,9.401054353395463e-14,9.929155061947271e-14,1.1638721372514984e-13,1.1143404635741819e-13,1.1118617095049633e-13,1.2324796174411504e-13,1.035130956768909e-13,1.4346457530082628e-13,1.0308569850283241e-13,1.2422580365690441e-13,1.1615065033435455e-13,1.0464813533275213e-13,1.635243580475548e-13,1.1884502034389603e-13,1.0693312569179723e-13
MEG2011,8.449910580079214e-14,8.309613296043388e-14,8.992595388332304e-14,9.841865916235688e-14,1.0996104934525153e-13,1.0001771556262825e-13,8.042251477040788e-14,1.0992320802439823e-13,9.275800772028879e-14,1.0123670409735378e-13,9.52931908682081e-14,1.183374903830913e-13,8.295205333737057e-14,1.154541598628202e-13,1.0158101205760632e-13,8.739557288048668e-14,9.749218062845868e-14,9.804636552521555e-14,1.0461588417617731e-13,1.171599479314607e-13,8.883751491909974e-14,8.712161767438712e-14,8.757006255998777e-14,8.989189648913209e-14,9.795817905161579e-14,1.0442195981884428e-13,8.742024731491658e-14,8.820093057727792e-14,9.056829352005703e-14,1.0650686296067403e-13,9.297221370212962e-14,9.132135534171995e-14,1.199432849974657e-13,8.354134658411377e-14,7.316261375663631e-14,1.0440333117965284e-13,9.618140624723053e-14
MEG2021,8.296196049796643e-14,6.683071418556178e-14,7.875687833095704e-14,8.819605111029172e-14,7.655364534398466e-14,7.120534261876621e-14,5.770146476707363e-14,8.140800399735974e-14,7.541138534418085e-14,7.752602882699045e-14,7.015885984817163e-14,9.436386578158241e-14,7.411404125361846e-14,9.45954999131258e-14,7.371440724597501e-14,7.814633355029003e-14,7.641717033461504e-14,7.021093497679807e-14,6.781435430187145e-14,6.901158002222346e-14,6.664916923238185e-14,6.807218370163254e-14,6.432111408548532e-14,7.046964937901815e-14,7.285318880491262e-14,6.52677837415296e-14,8.005296317594669e-14,6.964694849408488e-14,6.36987739034982e-14,9.739821953550062e-14,7.873302150951684e-14,6.810224757033409e-14,7.551582520647602e-14,7.013646106684545e-14,6.56733281717009e-14,8.353271060937293e-14,6.399987439292047e-14
MEG2031,1.2034259046132638e-13,8.923974631100858e-14,1.0889710300372528e-13,1.075735677233086e-13,1.1971411041634623e-13,1.1104205664069914e-13,9.284612794806659e-14,1.248031047517357e-13,1.1113761648831013e-13,1.0732580839187195e-13,8.8651152556528e-14,1.0106146400498692e-13,1.0953665005735609e-13,1.144541384017897e-13,1.0460932438388696e-13,9.654728355543458e-14,1.1281509946667465e-13,9.367413602314338e-14,8.280427699785486e-14,1.24191187587228e-13,9.872017780034019e-14,9.519697934431702e-14,9.338467054210236e-14,9.437292811732219e-14,1.1402568534360793e-13,1.184045728871544e-13,1.172372760239006e-13,1.1538415729535213e-13,1.1539756400829884e-13,1.2789321556646083e-13,1.0969379167211955e-13,1.1075951163747549e-13,1.1747042127894053e-13,1.3012471506198937e-13,1.1220105076807665e-13,1.2231033846647553e-13,8.935600276319859e-14
MEG2041,1.0873891383470634e-13,9.651911702759174e-14,1.001506757695751e-13,1.2442765156054876e-13,1.4439011089504633e-13,8.976781517708977e-14,1.0079392995420004e-13,1.2734450392511333e-13,1.1833194613009208e-13,8.799681187161362e-14,8.832042471899867e-14,9.279628567798619e-14,9.448726246978345e-14,1.232138332902065e-13,1.0710867356372947e-13,9.303747460471379e-14,9.604355295860165e-14,1.0284390534307217e-13,9.51385388923045e-14,1.0984223305159777e-13,1.0764178543509324e-13,8.660235651571303e-14,9.445395961689065e-14,1.070946230435234e-13,8.945028929538545e-14,1.1215760622867158e-13,9.432781030781945e-14,8.478069133614301e-14,1.1403024587565403e-13,1.2987456652145923e-13,1.1407216466351775e-13,1.1368175367493633e-13,1.378220596196284e-13,1.1138483674835421e-13,1.2900301164242063e-13,1.2305244093063605e-13,8.514656875484403e-14
MEG2111,1.7296432487877278e-13,1.3081247007980205e-13,1.3832020903334316e-13,1.4929571133219907e-13,1.978055847555366e-13,1.529741167552133e-13,1.2746403999324518e-13,1.530331381749727e-13,1.4867197419873655e-13,1.3376590059285525e-13,1.2947880613328856e-13,1.4184849583968604e-13,1.6427086751059464e-13,1.4408116395163272e-13,1.3346857428861263e-13,1.1865551027377778e-13,1.1770985945149086e-13,1.5586398072639538e-13,1.0675475488552592e-13,1.7273136318019959e-13,1.600647203174125e-13,1.2251381842533099e-13,1.1082188440984934e-13,1.2522675416121833e-13,1.248360483247073e-13,1.444726391142607e-13,1.3695344144091076e-13,1.3029941549297952e-13,1.754638908464029e-13,1.6054230772793612e-13,1.589399719051881e-13,1.808683199931236e-13,1.516575318157263e-13,1.6894535867169779e-13,1.8918630315478985e-13,1.5047122060428065e-13,1.313138222491451e-13
MEG2121,2.1198790625946115e-13,2.030711399760574e-13,2.2020921447265108e-13,2.0021094570529228e-13,2.1696516441858815e-13,2.1442348691817876e-13,1.7875948797641917e-13,1.8036766092518295e-13,2.0140463427075732e-13,1.5416312503624833e-13,1.479111120936515e-13,1.8603653418707768e-13,2.051564025611611e-13,1.7941732793423983e-13,1.7378046401160995e-13,1.7820434561964618e-13,1.7546371701317468e-13,1.9116703163419587e-13,1.5853028923016954e-13,2.2523004111746068e-13,1.9818075909777025e-13,1.6363922432010406e-13,1.339777495157413e-13,1.624918701543404e-13,1.6457895319210888e-13,1.4121061626763728e-13,1.803328364477021e-13,1.8060318966382626e-13,1.8624151659739515e-13,2.0626868884232886e-13,1.9377885256037464e-13,1.7565799415047813e-13,2.170341554653867e-13,2.0655031793694118e-13,2.171212372744932e-13,1.7963303370640453e-13,1.627396412494562e-13
MEG2131,1.8551303011367938e-13,1.7968361035385624e-13,2.1584961550046112e-13,2.0872883939851935e-13,1.8093272268623547e-13,1.9516186831220264e-13,1.8403710902928062e-13,1.8099553796717316e-13,1.9116884226169682e-13,1.7006553307085035e-13,1.7121941949349125e-13,2.0836852017435837e-13,1.9269816974560103e-13,2.043157743435031e-13,1.9206520351190592e-13,2.0202502000051445e-13,1.991961048190797e-13,1.9740392989074522e-13,1.681798356986823e-13,2.2106630977194703e-13,1.7979438573296204e-13,1.8012379934253534e-13,1.3544065852889627e-13,1.54304167288076e-13,1.5968373488944853e-13,1.6587146194665158e-13,1.9036383075870432e-13,1.7359528169379806e-13,1.791445841000159e-13,2.029624724003198e-13,1.4811806693186383e-13,1.6604066652984332e-13,1.9197653237521006e-13,1.7888020400074403e-13,1.703828431148324e-13,1.8465638543159116e-13,1.5795483255363075e-13
MEG2141,1.4322436351809597e-13,1.3928775195677899e-13,1.3696956874348684e-13,1.6124987194112113e-13,1.4677797772186176e-13,1.4516901471664917e-13,1.607119875760001e-13,1.5158372217820784e-13,1.382235619271115e-13,1.1615031500961786e-13,1.352059870205459e-13,1.5040262467287945e-13,1.3442844272923852e-13,1.4557971338072385e-13,1.269254532262591e-13,1.4725094629791156e-13,1.3443388336598787e-13,1.5511218270164506e-13,1.192184887425971e-13,1.605051055896137e-13,1.4693585009053334e-13,1.3665401768060436e-13,1.1995885275448402e-13,1.1917171628147267e-13,1.4535000879918726e-13,1.3926401068277838e-13,1.5152341539732702e-13,1.4391957305988055e-13,1.4239298053412584e-13,1.5099387885499794e-13,1.364909508563548e-13,1.552292459980043e-13,1.620178783562403e-13,1.409012613906424e-13,1.6074255701271741e-13,1.4585158329442107e-13,1.2022636883825928e-13
MEG2211,7.25923217008013e-14,6.030442061089764e-14,5.692708825311143e-14,7.682225714785516e-14,7.728615795282853e-14,7.928928694023112e-14,6.249050467479752e-14,7.357699702153045e-14,6.467917986397658e-14,6.901003513962856e-14,5.88867695292993e-14,7.004847520829784e-14,6.467972477839232e-14,7.300639646507174e-14,5.201155944413435e-14,6.99492083647945e-14,7.767306805315119e-14,6.496614063800233e-14,5.762424677481474e-14,6.679006849302837e-14,6.745607688250176e-14,7.201827982609699e-14,5.824073444968754e-14,6.821303725786547e-14,7.637554776192147e-14,7.976750687884841e-14,7.068762369039388e-14,7.076602210332111e-14,6.013132477508321e-14,6.31917196896011e-14,6.054894840944145e-14,7.019689286001752e-14,7.040814906499018e-14,7.26911590673169e-14,6.498088880894151e-14,7.260019573923919e-14,6.463195556373332e-14
MEG2221,8.325756526395973e-14,7.958146096953988e-14,7.93520527856589e-14,9.292507717977664e-14,9.649712863271013e-14,9.867168659885552e-14,7.790388518362293e-14,1.0504774577462614e-13,7.136939312329393e-14,9.706240965226277e-14,9.007176618507434e-14,9.696550505440164e-14,9.460670867165152e-14,1.014730157226338e-13,8.716438923586413e-14,8.761660619400657e-14,9.339875880191785e-14,7.357389368628196e-14,8.776687163509776e-14,9.045980604915952e-14,8.324368742012498e-14,8.067732729621964e-14,8.290820853436412e-14,8.396232474720004e-14,8.646776249692303e-14,8.055671198084832e-14,8.086595898186728e-14,9.1802481280042e-14,8.053887460809873e-14,6.486934941039585e-14,9.03785089788693e-14,8.82933003885643e-14,8.391443233633399e-14,7.965281264031156e-14,6.883694768082707e-14,1.0479698403020055e-13,8.433808262534066e-14
MEG2231,9.377665377021517e-14,6.668727249553776e-14,7.033446496286642e-14,9.10310017834785e-14,7.589771095953325e-14,7.377917362560626e-14,6.26612605696603e-14,9.783754175758403e-14,6.497904912833991e-14,5.962128885161435e-14,6.301861256978034e-14,8.371045417632889e-14,8.261794640732214e-14,7.202264968328673e-14,6.765810123845566e-14,6.61121043482614e-14,7.701560746256554e-14,7.658951978439945e-14,7.678227124617343e-14,7.29704751759205e-14,6.799008575167526e-14,6.807999011887414e-14,6.04373298111328e-14,7.512053657032984e-14,7.027352850611051e-14,6.675371635874983e-14,9.678644970770287e-14,7.98395636901128e-14,7.473376143747308e-14,6.482729326185102e-14,1.0374162563499639e-13,6.988224472864438e-14,8.267194381554085e-14,7.169175534831002e-14,7.419649543735795e-14,7.117681875627494e-14,7.228817702593692e-14
MEG2241,9.616898848231295e-14,8.13196820043944e-14,1.0328106394923644e-13,1.212330989120091e-13,1.0238466480224281e-13,9.824840829722371e-14,1.0077098252521099e-13,1.0419685179353767e-13,1.0936694969801908e-13,9.054744961401415e-14,9.263287808422801e-14,1.2356309232327296e-13,8.725897307124762e-14,1.0711589504646515e-13,9.420942649695323e-14,1.0971487937363153e-13,1.0498653266648285e-13,1.0272600921222457e-13,8.683642001965498e-14,9.60974952684933e-14,9.406045297049458e-14,1.0046149401366828e-13,8.674470863643782e-14,9.226378630605905e-14,1.1174161519363341e-13,1.0857927448308404e-13,8.798612068581104e-14,9.246777427226921e-14,8.847936851051847e-14,1.0730224821792567e-13,9.016097364864215e-14,9.598507730764669e-14,1.0699252298872669e-13,8.189346034981045e-14,1.1191217583047674e-13,9.142368299914726e-14,9.681826852975406e-14
MEG2311,1.4885011276195196e-13,1.0405433338778302e-13,1.4446048125542418e-13,1.3629029480238413e-13,1.180536217759646e-13,1.3290175343646099e-13,1.1083090061345592e-13,1.2680237049606135e-13,1.0146852138528328e-13,1.2148441057877516e-13,1.0512452080654163e-13,1.5410191370755123e-13,1.4938419626648594e-13,1.250504753444279e-13,1.4413429445339697e-13,9.920007684231241e-14,1.4352304229236558e-13,1.2559892434980946e-13,1.1821323925955408e-13,1.4775081374897373e-13,1.4095734866544768e-13,1.042912842577602e-13,9.85030325809868e-14,1.2910015715099178e-13,1.5234442418761e-13,1.2203650518641038e-13,1.3865932532150797e-13,1.2837999599297235e-13,1.3339710091412046e-13,1.2558461134452581e-13,1.3266426929569066e-13,1.0003142066531177e-13,1.1005201022168549e-13,1.372965549998216e-13,1.0515519862032337e-13,1.2964498365169532e-13,1.1073058467380359e-13
MEG2321,2.0743911781213028e-13,1.472735952714245e-13,1.794556735509941e-13,1.6301151224192563e-13,1.8503676135406105e-13,1.8436999981607846e-13,1.8414249888281702e-13,1.783340216187634e-13,1.4584572458343902e-13,1.3909348575532963e-13,1.4503147467441212e-13,1.8781395427745626e-13,1.802049414932217e-13,1.3899668623890597e-13,1.702721740407223e-13,1.489163935297349e-13,1.995364307789229e-13,1.9568960804548215e-13,1.4551106043859302e-13,2.0325375623550224e-13,2.1320504758659338e-13,1.595213973614417e-13,1.2806936786014987e-13,1.6651878048645765e-13,2.0057585775057512e-13,1.836651583111017e-13,1.647827464194675e-13,2.026332477869074e-13,1.6109501689353457e-13,1.6045503223764367e-13,1.53228668949397e-13,1.5782854237363988e-13,1.8492132444134074e-13,1.954937377692986e-13,1.5671814634853284e-13,1.873636382035304e-13,1.6112397440892803e-13
MEG2331,2.3181803743449314e-13,1.6884451278114512e-13,1.88199220046273e-13,1.7997230362158184e-13,2.3632860738757e-13,2.2178064914541127e-13,1.7752542451835095e-13,1.793393990470559e-13,2.3444402505969994e-13,1.4470274836190494e-13,1.4505636305132202e-13,1.6230069082956955e-13,1.9261672536905768e-13,1.7017329440078665e-13,1.6836432235139986e-13,1.4632863223790587e-13,1.788773228813777e-13,1.8544663995693143e-13,1.5858117452725811e-13,1.9070358921352507e-13,1.9721026790644678e-13,1.7292559764748409e-13,1.4106081138210665e-13,1.3692750423369872e-13,1.6551923014691383e-13,1.700639790718131e-13,1.6146134239495251e-13,1.915313419008292e-13,1.8908467683003397e-13,2.1486597291457122e-13,1.8482445103112197e-13,2.1701059540684331e-13,1.6967841957422195e-13,1.8918795303733358e-13,1.955659037074908e-13,1.814397582281068e-13,1.8988190536083757e-13
MEG2341,1.1789250085090003e-13,7.83706240860556e-14,1.131418940067136e-13,1.0832821017314621e-13,1.1188400094874377e-13,1.2276391777296284e-13,8.356602527373771e-14,1.150563012750704e-13,1.264577909555167e-13,9.720065846242538e-14,8.18365671443115e-14,1.1040728294771239e-13,1.132808095779926e-13,1.3151555761573392e-13,9.050478129976867e-14,1.0227750183568307e-13,1.081544451587092e-13,9.433670429498423e-14,8.501218942579685e-14,1.2367192314328267e-13,1.0436094161333081e-13,9.172811433646627e-14,8.41134047793881e-14,9.31507084050766e-14,1.0089700458969211e-13,1.0354249575869051e-13,9.412539130716843e-14,9.746371403908489e-14,1.0554734653723051e-13,1.2799726447933536e-13,9.391193689503866e-14,9.629183231858712e-14,1.0752479887108056e-13,1.0550965739028276e-13,9.38168501753873e-14,1.1655688192748185e-13,1.0264078206743187e-13
MEG2411,1.225968461655518e-13,1.0609948416900247e-13,1.1332032796086873e-13,1.4026018900805212e-13,1.4840987834655536e-13,1.3442443884499397e-13,1.268882061708219e-13,1.4823929518043454e-13,1.1983189565156515e-13,1.548285542771142e-13,1.3245624831684351e-13,1.644349628420011e-13,1.292282718498176e-13,1.2683601868570268e-13,1.1308966726887238e-13,1.3692323627381843e-13,1.3565403903562478e-13,1.2507530307782465e-13,1.0907703911598402e-13,1.1317137488397851e-13,1.3225672204494582e-13,1.375396551728961e-13,1.0982013249306391e-13,1.248738237468059e-13,1.3741484583181333e-13,1.4806961124242059e-13,1.0042256514057706e-13,1.167215188386888e-13,1.1318369768855717e-13,1.2877519788203596e-13,1.512558173623454e-13,1.3812213388869708e-13,1.1329263627135354e-13,9.881905016600627e-14,1.105338927545908e-13,1.450741969487552e-13,1.2558613467196835e-13
MEG2421,1.346631516804024e-13,1.3144789668493895e-13,1.073228548931718e-13,1.3634797859333287e-13,1.4876143447455774e-13,1.329004981144667e-13,1.230735424354035e-13,1.5420383207550432e-13,1.1275197752242046e-13,1.5852632556055687e-13,1.3355961202042078e-13,1.3369143936261528e-13,1.416280571262238e-13,1.202751139489822e-13,1.0551362754905849e-13,1.3934537484840778e-13,1.5205023103585183e-13,1.4628080188572142e-13,1.1317273612074338e-13,1.3373380593707845e-13,1.361904966484133e-13,1.6143358274807758e-13,1.193049142312657e-13,1.3711522618362995e-13,1.3024460619653143e-13,1.8043867692192775e-13,1.257294790980703e-13,1.2592532866108175e-13,1.1377428660376478e-13,1.26852747211898e-13,1.5343333802688077e-13,1.519136986954904e-13,1.0500189317910843e-13,1.1517658033330204e-13,1.2989866458570988e-13,1.2631131691537419e-13,1.1996814441882168e-13
MEG2431,1.7846010294544964e-13,1.2775590892891932e-13,1.5513283477359436e-13,1.4840853595907956e-13,1.521104425233088e-13,1.620449230227963e-13,1.5524563267532264e-13,1.676849329070924e-13,1.2998502399735604e-13,1.3304984160052436e-13,1.3968355136391604e-13,2.0338398047007093e-13,1.7221050419511324e-13,1.3617795557590363e-13,1.3501981047463803e-13,1.3739754700211217e-13,1.9401144416538368e-13,1.7805276737461378e-13,1.282503883583608e-13,1.7496840313885335e-13,1.5686689463896987e-13,1.5645056364669445e-13,1.1387749366398514e-13,1.6376667493626945e-13,1.7786223014672712e-13,1.8595985822729232e-13,1.5049159774953787e-13,1.674061378525456e-13,1.3643955882223355e-13,1.597373640383475e-13,1.8015089350147409e-13,1.4226352622614168e-13,1.6248318531893988e-13,1.7291520436429472e-13,1.4172868162565563e-13,1.793556835415933e-13,1.434247513082424e-13
MEG2441,1.3707903586578705e-13,1.0524765021762055e-13,1.2726877827857925e-13,1.3178192661610217e-13,1.2993070603639667e-13,1.2856861511525008e-13,1.188779444937225e-13,1.5607129384163724e-13,1.1175832235040035e-13,1.1238265059078684e-13,1.0554467296076203e-13,1.7537486593887788e-13,1.5575079569955704e-13,1.2415095368336862e-13,1.2762709355942203e-13,1.0606067321200134e-13,1.4858736368181526e-13,1.4646374891492004e-13,1.2357600679038596e-13,1.3855363900484028e-13,1.2564375397313852e-13,1.164740097236019e-13,1.1070333633073976e-13,1.382325580810829e-13,1.4467633256425814e-13,1.507263512576631e-13,1.1600502453544573e-13,1.4084113477863618e-13,1.328875427969117e-13,1.0959369751284115e-13,1.884193227737172e-13,1.2535022177283044e-13,1.0588548234555889e-13,1.276765185790132e-13,9.319249234162834e-14,1.2962119601754527e-13,1.309269174750742e-13
MEG2511,2.083378958817448e-13,1.297498005199235e-13,1.5250722476320328e-13,1.4100069444665688e-13,1.8680265051766846e-13,1.8803291610204915e-13,1.6481401265494654e-13,2.0606376295061361e-13,1.894373973895211e-13,1.2605530247648872e-13,1.2293688580228134e-13,1.3993528841606576e-13,1.6814358883151742e-13,1.5312016743603791e-13,1.3216741717630492e-13,1.359517749099895e-13,1.991262909342946e-13,1.749304176005568e-13,1.0540442210549084e-13,1.6467062508679202e-13,1.865748619704875e-13,1.6360683822338458e-13,1.192328441277859e-13,1.1061037902219469e-13,1.3871041219324356e-13,1.8324607701159501e-13,1.543392745903248e-13,2.0047199423953271e-13,1.48009669066773e-13,1.7414946637740797e-13,1.6767963784435461e-13,1.7356014409156125e-13,1.6478425786794575e-13,1.7536659475960303e-13,1.347243457481432e-13,1.8923132614685017e-13,1.5315606853640303e-13
MEG2521,1.7882910592744424e-13,1.2520228526216385e-13,1.3448200142371518e-13,1.3648495310760573e-13,1.494096773445092e-13,1.7735133480252778e-13,1.351194166432352e-13,1.9748894389413882e-13,1.4029470449002645e-13,1.1547338896237957e-13,1.0864711541859814e-13,1.2299700340337997e-13,1.3400339651637677e-13,1.326864296048347e-13,1.0336239376263482e-13,1.3705118672074738e-13,2.0241871289356725e-13,1.5138605636193368e-13,1.0745921326995302e-13,1.457374659454647e-13,1.4465743656760829e-13,1.3355496104067347e-13,1.1406392241897994e-13,1.1460086665356482e-13,1.2964038299872712e-13,1.518450450140114e-13,1.5954424860352886e-13,1.5277597630523762e-13,1.2613961963287968e-13,1.4032032027221782e-13,1.700390764362748e-13,1.441168672075093e-13,1.6244482609260807e-13,1.571933624575508e-13,1.3181588357888991e-13,1.7196676793582257e-13,1.1134104500222961e-13
